             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.6701792        0.710000          141.74            0.41         0.04275            2.23    1.009+0.000j
      4.6701792        0.720000          151.02            0.40         0.04285            2.37    1.002+0.000j
      4.6701792        0.730000          160.57            0.39         0.04296            2.52    1.004+0.000j
      4.6701792        0.740000          170.39            0.38         0.04307            2.67    1.000+0.000j
      4.6701792        0.750000          180.47            0.37         0.04318            2.83    1.020+0.000j
      4.6701792        0.760000          190.80            0.35         0.04328            3.00    1.001+0.000j
      4.6701792        0.770000          201.40            0.34         0.04339            3.17    1.005+0.000j
      4.6701792        0.780000          212.24            0.32         0.04350            3.34    1.047+0.000j
      4.6701792        0.790000          223.34            0.30         0.04361            3.52    1.004+0.000j
      4.6701792        0.800000          234.67            0.29         0.04372            3.71    1.000+0.000j
      4.6701792        0.810000          246.26            0.27         0.04384            3.90    1.135+0.000j
      4.6701792        0.820000          258.08            0.25         0.04393            4.10    1.352+0.000j
      4.6701792        0.830000          270.13            0.23         0.04404            4.29    1.039+0.000j
      4.6701792        0.840000          282.42            0.21         0.04415            4.50    1.160+0.000j
      4.6701792        0.850000          294.93            0.19         0.04425            4.72    1.057+0.000j
      4.6701792        0.860000          307.67            0.17         0.04437            4.93    1.002+0.000j
      4.6701792        0.870000          320.62            0.15         0.04448            5.15    1.001+0.000j
      4.6701792        0.880000          333.80            0.13         0.04458            5.37    1.002+0.000j
      4.6701792        0.890000          347.18            0.11         0.04469            5.62    1.066+0.000j
      4.6701792        0.900000          360.78            0.09         0.04479            5.85    1.006+0.000j
      4.6701792        0.910000          374.58            0.08         0.04491            6.10    1.005+0.000j
      4.6701792        0.920000          388.58            0.06         0.04502            6.35    1.001+0.000j
      4.6701792        0.930000          402.78            0.05         0.04513            6.61    1.029+0.000j
      4.6701792        0.940000          417.18            0.04         0.04524            6.87    1.185+0.000j
      4.6701792        0.950000          431.76            0.03         0.04535            7.13    1.008+0.000j
      4.6701792        0.960000          446.54            0.02         0.04545            7.40    1.081+0.000j
      4.6701792        0.970000          461.49            0.01         0.04556            7.67    1.043+0.000j
      4.6701792        0.980000          476.62            0.00         0.04567            7.95    1.078+0.000j
      4.6701792        0.990000          491.93            0.00         0.04578            8.24    1.008+0.000j
      4.6701812        0.000000          478.24          354.52         0.03356           10.01    1.001+0.000j
      4.6701812        0.010000          375.89            0.21         0.04328            4.28    1.002+0.000j
      4.6701812        0.020000          355.74            0.90         0.04311            3.90    1.031+0.000j
      4.6701812        0.030000          335.79            2.12         0.04291            3.48    1.005+0.000j
      4.6701812        0.040000          316.06            3.95         0.04268            3.03    1.000+0.000j
      4.6701812        0.050000          296.60            6.42         0.04246            2.57    1.002+0.000j
