             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
     93.4835644        5.955000           19.33            0.06         0.02130            5.60    1.008+0.000j
     93.4835644        5.960000           20.98            0.08         0.02123            5.67    1.001+0.000j
     93.4835644        5.965000           22.72            0.10         0.02119            5.72    1.097+0.000j
     93.4835644        5.970000           24.56            0.13         0.02113            5.79    1.037+0.000j
     93.4835644        5.975000           26.49            0.16         0.02113            5.83    1.008+0.000j
     93.4835644        5.980000           28.51            0.20         0.02110            5.88    1.005+0.000j
     93.4835644        5.985000           30.63            0.24         0.02108            5.92    1.005+0.000j
     93.4835644        5.990000           32.84            0.30         0.02103            5.98    1.000+0.000j
     93.4835644        5.995000           35.14            0.35         0.02102            6.02    1.003+0.000j
     93.4835644        6.000000           37.54            0.42         0.02099            6.06    1.006+0.000j
     93.4835644        6.005000           40.04            0.50         0.02097            6.10    1.004+0.000j
     93.4835644        6.010000           42.63            0.59         0.02093            6.15    1.002+0.000j
     93.4835644        6.015000           45.31            0.68         0.02094            6.17    1.002+0.000j
     93.4835644        6.020000           48.10            0.79         0.02092            6.21    1.001+0.000j
     93.4835644        6.025000           50.97            0.91         0.02089            6.24    1.003+0.000j
     93.4835644        6.030000           53.95            1.05         0.02091            6.26    1.009+0.000j
     93.4835644        6.035000           57.03            1.19         0.02087            6.29    1.010+0.000j
     93.4835644        6.040000           60.20            1.35         0.02086            6.31    1.000+0.000j
     93.4835644        6.045000           63.48            1.53         0.02086            6.33    1.000+0.000j
     93.4835644        6.050000           66.86            1.72         0.02085            6.34    1.003+0.000j
     93.4835644        6.055000           70.34            1.93         0.02085            6.35    1.000+0.000j
     93.4835644        6.060000           73.92            2.16         0.02085            6.35    1.001+0.000j
     93.4835644        6.065000           77.62            2.40         0.02077            6.38    1.000+0.000j
     93.4835644        6.070000           81.42            2.65         0.02087            6.35    1.001+0.000j
     93.4835644        6.075000           85.33            2.93         0.02087            6.35    1.018+0.000j
     93.4835644        6.080000           89.36            3.22         0.02089            6.33    1.000+0.000j
     93.4835644        6.085000           93.50            3.53         0.02090            6.32    1.001+0.000j
     93.4835644        6.090000           97.75            3.85         0.02092            6.29    1.003+0.000j
     93.4835644        6.095000          102.13            4.19         0.02093            6.26    1.002+0.000j
     93.4835644        6.100000          106.64            4.55         0.02098            6.23    1.003+0.000j
     93.4835644        6.105000          111.27            4.92         0.02100            6.19    1.003+0.000j
     93.4835644        6.110000          116.03            5.30         0.02104            6.14    1.002+0.000j
     93.4835644        6.115000          120.92            5.69         0.02107            6.09    1.010+0.000j
     93.4835644        6.120000          125.95            6.08         0.02112            6.03    1.002+0.000j
     93.4835644        6.125000          131.13            6.48         0.02118            5.97    1.004+0.000j
