             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.7665842        4.396000           51.54            5.16         0.00000           25.80    1.657+0.000j
      4.7665842        4.408000           48.10            4.70         0.00000           25.06    2.559+0.000j
      4.7665842        4.420000           44.73            4.26         0.00000           24.29    4.089+0.000j
      4.7665842        4.432000           41.42            3.86         0.00000           23.48    1.303+0.000j
      4.7665842        4.444000           38.20            3.49             nan           22.64    1.214+0.000j
      4.7665842        4.456000           35.06            3.15         0.00000           21.78    1.282+0.000j
      4.7665842        4.468000           32.02            2.83         0.00000           20.88    2.898+0.000j
      4.7665842        4.480000           29.09            2.54         0.00000           19.96    3.079+0.000j
      4.7665842        4.492000           26.29            2.27         0.00000           19.03    1.098+0.000j
      4.7665842        4.504000           23.61            2.03         0.00000           18.08    3.977+0.000j
      4.7665842        4.516000           21.09            1.81         0.00000           17.12    1.358+0.000j
      4.7665842        4.528000           18.73            1.61         0.00000           16.17    1.518+0.000j
      4.7665842        4.540000           16.55            1.43         0.00000           15.21    2.001+0.000j
      4.7665842        4.552000           14.56            1.27         0.00000           14.29    9.817+0.000j
      4.7665842        4.564000           12.79            1.13         0.00000           13.37    1.258+0.000j
      4.7665842        4.576000           11.26            1.00         0.00000           12.49    9.734+0.000j
      4.7665842        4.588000            9.97            0.88         0.00000           11.65    1.088+0.000j
      4.7665842        4.600000            8.97            0.78         0.00000           10.87    1.068+0.000j
      4.7665842        4.612000            8.25            0.69         0.00019           10.17    9.869+0.000j
      4.7665842        4.624000            7.84            0.62         0.00033            9.58    9.994+0.000j
      4.7665842        4.636000            7.73            0.55         0.00044            9.06    9.981+0.000j
      4.7665842        4.648000            7.95            0.50         0.00054            8.62    9.910+0.000j
      4.7665842        4.660000            8.53            0.45         0.00064            8.26    9.913+0.000j
      4.7665842        4.672000            9.47            0.42         0.00073            8.01    9.982+0.000j
      4.7665842        4.684000           10.79            0.38         0.00082            7.85    9.995+0.000j
      4.7665842        4.696000           12.52            0.36         0.00091            7.79    9.998+0.000j
      4.7665842        4.708000           14.67            0.34         0.00100            7.83    9.998+0.000j
      4.7665842        4.720000           17.26            0.33         0.00110            7.97    9.989+0.000j
      4.7665842        4.732000           20.30            0.32         0.00120            8.21    9.982+0.000j
      4.7665842        4.744000           23.81            0.32         0.00129            8.55   10.000+0.000j
      4.7665842        4.756000           27.80            0.33         0.00140            8.97    9.955+0.000j
      4.7665842        4.768000           32.27            0.34         0.00150            9.48    9.999+0.000j
      4.7665842        4.780000           37.24            0.36         0.00161           10.07    9.996+0.000j
      4.7665842        4.792000           42.72            0.38         0.00172           10.72    9.999+0.000j
