             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.7794554        4.024000          259.56           30.04         0.02523           41.74    1.437+0.000j
      4.7794554        4.036000          256.03           28.21         0.02508           42.45    9.164+0.000j
      4.7794554        4.048000          252.51           26.44         0.02491           43.19    3.641+0.000j
      4.7794554        4.060000          249.00           24.74         0.02474           43.96    2.772+0.000j
      4.7794554        4.072000          245.50           23.10         0.02456           44.74    2.452+0.000j
      4.7794554        4.084000          242.00           21.52         0.02439           45.52    2.106+0.000j
      4.7794554        4.096000          238.51           20.01         0.02421           46.36    9.997+0.000j
      4.7794554        4.108000          235.01           18.56         0.02401           47.18    4.188+0.000j
      4.7794554        4.120000          231.52           17.17         0.02382           48.01    8.462+0.000j
      4.7794554        4.132000          228.02           15.85         0.02363           48.87    6.467+0.000j
      4.7794554        4.144000          224.51           14.58         0.02343           49.76    2.290+0.000j
      4.7794554        4.156000          220.99           13.38         0.02325           50.62    4.718+0.000j
      4.7794554        4.168000          217.46           12.23         0.02304           51.52    5.374+0.000j
      4.7794554        4.180000          213.92           11.14         0.02284           52.38    6.567+0.000j
      4.7794554        4.192000          210.35           10.12         0.02263           53.31    3.596+0.000j
      4.7794554        4.204000          206.76            9.14         0.02243           54.20    1.756+0.000j
      4.7794554        4.216000          203.14            8.23         0.02222           55.12    1.773+0.000j
      4.7794554        4.228000          199.50            7.37         0.02203           55.99    2.778+0.000j
      4.7794554        4.240000          195.82            6.56         0.02182           56.89    2.547+0.000j
      4.7794554        4.252000          192.11            5.81         0.02163           57.75    3.941+0.000j
      4.7794554        4.264000          188.36            5.11         0.02144           58.61    1.329+0.000j
      4.7794554        4.276000          184.56            4.46         0.02124           59.44    1.699+0.000j
      4.7794554        4.288000          180.72            3.87         0.02106           60.25    1.534+0.000j
      4.7794554        4.300000          176.83            3.32         0.02086           61.00    9.977+0.000j
      4.7794554        4.312000          172.88            2.82         0.02071           61.74    3.317+0.000j
      4.7794554        4.324000          168.88            2.36         0.02055           62.42    3.161+0.000j
      4.7794554        4.336000          164.82            1.95         0.02043           63.01    9.995+0.000j
      4.7794554        4.348000          160.70            1.59         0.02027           63.59    2.102+0.000j
      4.7794554        4.360000          156.51            1.26         0.02017           64.04    2.055+0.000j
      4.7794554        4.372000          152.26            0.98         0.02007           64.44    4.662+0.000j
      4.7794554        4.384000          147.93            0.74         0.02001           64.73    1.965+0.000j
      4.7794554        4.396000          143.53            0.54         0.01994           64.94    4.274+0.000j
      4.7794554        4.408000          139.06            0.37         0.01993           65.02    6.267+0.000j
      4.7794554        4.420000          134.51            0.23         0.01992           64.95    3.538+0.000j
      4.7794554        4.432000          129.89            0.13         0.01995           64.78    2.316+0.000j
